DATA,ABERTURA,MAXIMA,MINIMA,FECHAMENTO,BINARIO
2020-02-06 15:04:00,1.09788,1.09798,1.09784,1.09798,1.0
2020-02-06 15:09:00,1.09798,1.09814,1.09798,1.09812,0.5
2020-02-06 15:14:00,1.09813,1.09814,1.09801,1.09812,1.0
2020-02-06 15:19:00,1.09812,1.09822,1.09812,1.09815,1.0
2020-02-06 15:24:00,1.09816,1.09819,1.0981,1.09816,1.0
2020-02-06 15:29:00,1.09817,1.09822,1.09806,1.09819,0.0
2020-02-06 15:34:00,1.0982,1.0982,1.09809,1.09817,0.0
2020-02-06 15:39:00,1.09817,1.09817,1.09811,1.09801,0.5
2020-02-06 15:44:00,1.098,1.09806,1.098,1.09801,0.0
2020-02-06 15:49:00,1.09801,1.09801,1.09783,1.0978,0.0
2020-02-06 15:54:00,1.09781,1.09781,1.09773,1.09776,1.0
2020-02-06 15:59:00,1.09777,1.0979,1.09777,1.09786,1.0
2020-02-06 16:04:00,1.0979,1.09812,1.09788,1.09812,1.0
2020-02-06 16:09:00,1.0981,1.09819,1.09808,1.09817,0.0
2020-02-06 16:14:00,1.09817,1.09817,1.09806,1.09812,1.0
2020-02-06 16:19:00,1.09812,1.09818,1.09812,1.09816,0.0
2020-02-06 16:24:00,1.09816,1.09817,1.09811,1.09812,0.0
2020-02-06 16:30:00,1.09812,1.09812,1.09801,1.09801,1.0
2020-02-06 16:35:00,1.09803,1.09803,1.09798,1.09802,1.0
2020-02-06 16:40:00,1.09803,1.09809,1.09803,1.09808,0.5
2020-02-06 16:45:00,1.09807,1.09809,1.09803,1.09808,0.0
2020-02-06 16:50:00,1.09807,1.09807,1.09806,1.09807,1.0
2020-02-06 16:55:00,1.09807,1.09807,1.09801,1.09827,0.0
2020-02-06 17:00:00,1.09827,1.09827,1.09788,1.09818,0.0
2020-02-06 17:05:00,1.09818,1.09829,1.09813,1.098,0.5
2020-02-06 17:10:00,1.098,1.098,1.098,1.098,0.5
2020-02-06 17:15:00,1.098,1.098,1.098,1.098,1.0
2020-02-06 17:20:00,1.09801,1.09805,1.098,1.09802,0.0
2020-02-06 17:25:00,1.09803,1.09803,1.098,1.098,0.0
2020-02-06 17:30:00,1.098,1.098,1.09789,1.09791,1.0
2020-02-06 17:35:00,1.09791,1.09794,1.09789,1.09794,0.0
2020-02-06 17:40:00,1.09794,1.09794,1.09793,1.09793,1.0
2020-02-06 17:45:00,1.09796,1.09803,1.09792,1.09802,1.0
2020-02-06 17:52:00,1.09804,1.09805,1.09802,1.09805,0.0
2020-02-06 17:57:00,1.09804,1.09812,1.09802,1.09797,0.0
2020-02-06 18:02:00,1.09798,1.09804,1.09795,1.09796,1.0
2020-02-06 18:07:00,1.09795,1.09798,1.09795,1.09798,1.0
2020-02-06 18:12:00,1.09798,1.09808,1.09798,1.09808,0.0
2020-02-06 18:17:00,1.09808,1.09809,1.09807,1.09807,0.5
2020-02-06 18:22:00,1.09806,1.09807,1.09806,1.09807,1.0
2020-02-06 18:29:00,1.09806,1.09813,1.09806,1.09812,0.0
2020-02-06 18:34:00,1.09813,1.09813,1.09802,1.09802,0.5
2020-02-06 18:39:00,1.09803,1.09807,1.09801,1.09802,1.0
2020-02-06 18:44:00,1.09801,1.09808,1.09801,1.09806,0.5
2020-02-06 18:49:00,1.09807,1.09808,1.09806,1.09806,0.5
2020-02-06 18:54:00,1.09807,1.09807,1.09806,1.09806,0.0
2020-02-06 19:00:00,1.09809,1.09809,1.09776,1.0978,1.0
2020-02-06 19:05:00,1.0978,1.09783,1.0978,1.09781,1.0
2020-02-06 19:10:00,1.0978,1.09787,1.0978,1.09787,0.0
2020-02-06 19:15:00,1.09788,1.09791,1.0978,1.09781,1.0
2020-02-06 19:20:00,1.09782,1.09789,1.09782,1.09788,0.0
2020-02-06 19:26:00,1.0979,1.09795,1.09786,1.09786,1.0
2020-02-06 19:31:00,1.09787,1.0979,1.09787,1.09787,0.0
2020-02-06 19:36:00,1.09786,1.09787,1.09781,1.09784,1.0
2020-02-06 19:41:00,1.09784,1.09802,1.09784,1.09802,1.0
2020-02-06 19:46:00,1.09802,1.09814,1.09802,1.09804,1.0
2020-02-06 19:51:00,1.09803,1.09806,1.09794,1.09806,0.0
2020-02-06 19:56:00,1.09806,1.09815,1.09806,1.09802,1.0
2020-02-06 20:01:00,1.09803,1.09816,1.09803,1.09813,1.0
2020-02-06 20:06:00,1.09814,1.09816,1.09812,1.09819,1.0
2020-02-06 20:11:00,1.09818,1.09819,1.09818,1.09823,0.0
2020-02-06 20:16:00,1.09822,1.09824,1.09822,1.09822,1.0
2020-02-06 20:21:00,1.0982,1.09826,1.09819,1.09823,0.0
2020-02-06 20:26:00,1.09823,1.09824,1.09818,1.09819,1.0
2020-02-06 20:31:00,1.09819,1.09826,1.09818,1.09823,1.0
2020-02-06 20:36:00,1.09823,1.09826,1.09823,1.09824,1.0
2020-02-06 20:41:00,1.09824,1.09831,1.09822,1.09828,0.0
2020-02-06 20:46:00,1.09829,1.09829,1.09823,1.09823,1.0
2020-02-06 20:51:00,1.09824,1.09824,1.0982,1.09824,1.0
2020-02-06 20:56:00,1.09825,1.0983,1.09823,1.09826,0.0
2020-02-06 21:01:00,1.09826,1.09826,1.09821,1.09824,1.0
2020-02-06 21:06:00,1.09825,1.09825,1.09824,1.09825,0.0
2020-02-06 21:11:00,1.09825,1.09826,1.09822,1.09823,0.0
2020-02-06 21:16:00,1.09823,1.09824,1.09818,1.09818,1.0
2020-02-06 21:21:00,1.09819,1.0983,1.09818,1.09829,1.0
2020-02-06 21:26:00,1.09829,1.09836,1.09828,1.09833,0.5
2020-02-06 21:31:00,1.09833,1.09838,1.09833,1.09833,1.0
2020-02-06 21:36:00,1.09833,1.09835,1.09833,1.09834,1.0
2020-02-06 21:41:00,1.09833,1.09834,1.09833,1.0984,0.0
2020-02-06 21:46:00,1.0984,1.0984,1.09839,1.09834,0.0
2020-02-06 21:51:00,1.09834,1.09841,1.09832,1.09833,1.0
2020-02-06 21:56:00,1.09833,1.09846,1.09833,1.09841,0.0
2020-02-06 22:01:00,1.0984,1.09843,1.09838,1.09839,0.0
2020-02-06 22:06:00,1.09838,1.09839,1.09829,1.0983,1.0
2020-02-06 22:11:00,1.0983,1.09834,1.09826,1.09832,1.0
2020-02-06 22:16:00,1.09832,1.09843,1.09828,1.09842,0.0
2020-02-06 22:21:00,1.09842,1.09849,1.09842,1.09838,1.0
2020-02-06 22:26:00,1.09838,1.09844,1.09834,1.09844,0.0
2020-02-06 22:31:00,1.09843,1.09844,1.09842,1.09842,1.0
2020-02-06 22:36:00,1.09843,1.09849,1.09841,1.09843,0.0
2020-02-06 22:41:00,1.09843,1.09843,1.09834,1.09839,0.0
2020-02-06 22:46:00,1.09839,1.09839,1.09833,1.09833,0.0
2020-02-06 22:51:00,1.09833,1.09833,1.09827,1.09828,0.5
2020-02-06 22:56:00,1.09827,1.09832,1.09827,1.09828,0.0
2020-02-06 23:01:00,1.09828,1.09828,1.09821,1.09821,0.5
2020-02-06 23:06:00,1.09821,1.09824,1.09821,1.09821,0.0
2020-02-06 23:11:00,1.09822,1.09822,1.09817,1.09818,0.0
2020-02-06 23:16:00,1.09818,1.09818,1.09816,1.09817,0.5
2020-02-06 23:21:00,1.09817,1.09818,1.09816,1.09817,0.0
2020-02-06 23:26:00,1.09817,1.09817,1.09812,1.09812,0.0
2020-02-06 23:31:00,1.09813,1.09813,1.09811,1.09811,0.0
2020-02-06 23:36:00,1.0981,1.0981,1.09796,1.09797,0.5
2020-02-06 23:41:00,1.09798,1.09798,1.09795,1.09797,0.0
2020-02-06 23:46:00,1.09799,1.09805,1.09792,1.09794,1.0
2020-02-06 23:51:00,1.09795,1.09801,1.09794,1.098,1.0
2020-02-06 23:56:00,1.09801,1.09812,1.09801,1.0982,0.0
2020-02-07 00:01:00,1.09819,1.09819,1.09813,1.09815,1.0
2020-02-07 00:06:00,1.09814,1.09827,1.09814,1.09825,0.0
2020-02-07 00:11:00,1.09826,1.09826,1.09823,1.09813,1.0
2020-02-07 00:16:00,1.09813,1.09818,1.09813,1.09816,1.0
2020-02-07 00:21:00,1.09816,1.0982,1.09814,1.09819,1.0
2020-02-07 00:26:00,1.09818,1.09825,1.09818,1.09823,0.0
2020-02-07 00:31:00,1.09823,1.09833,1.09823,1.09822,0.5
2020-02-07 00:37:00,1.09823,1.09823,1.09822,1.09822,0.0
2020-02-07 00:42:00,1.09821,1.09821,1.09812,1.09812,1.0
2020-02-07 00:47:00,1.09814,1.09818,1.09812,1.09818,0.0
2020-02-07 00:52:00,1.09817,1.09817,1.09806,1.09804,1.0
2020-02-07 00:57:00,1.09805,1.09824,1.09805,1.09824,0.0
2020-02-07 01:02:00,1.09824,1.09824,1.09809,1.09817,0.0
2020-02-07 01:07:00,1.09817,1.09817,1.09812,1.09812,0.0
2020-02-07 01:12:00,1.09813,1.09813,1.09803,1.09805,0.0
2020-02-07 01:17:00,1.09805,1.09805,1.0979,1.09791,0.0
2020-02-07 01:22:00,1.0979,1.0979,1.0978,1.09786,0.0
2020-02-07 01:27:00,1.09787,1.09798,1.09787,1.09783,1.0
2020-02-07 01:32:00,1.09783,1.09795,1.09783,1.09797,1.0
2020-02-07 01:37:00,1.09797,1.09804,1.09797,1.09799,0.0
2020-02-07 01:42:00,1.09799,1.09799,1.09791,1.09793,0.0
2020-02-07 01:47:00,1.09792,1.09792,1.09777,1.0978,1.0
2020-02-07 01:52:00,1.0978,1.0978,1.09775,1.09785,0.0
2020-02-07 01:57:00,1.09785,1.09785,1.09755,1.09756,0.0
2020-02-07 02:02:00,1.09757,1.09768,1.09737,1.09746,0.0
2020-02-07 02:07:00,1.09744,1.09744,1.09712,1.09716,1.0
2020-02-07 02:12:00,1.09717,1.0973,1.09715,1.09723,0.0
2020-02-07 02:17:00,1.09723,1.09723,1.09718,1.09721,0.0
2020-02-07 02:22:00,1.0972,1.0972,1.09686,1.09717,1.0
2020-02-07 02:27:00,1.09717,1.09741,1.09717,1.09736,1.0
2020-02-07 02:32:00,1.09737,1.09737,1.09731,1.09738,1.0
2020-02-07 02:37:00,1.09738,1.09749,1.09738,1.09747,0.0
2020-02-07 02:42:00,1.09747,1.09757,1.09732,1.09732,0.0
2020-02-07 02:47:00,1.09732,1.09732,1.09701,1.09698,0.0
2020-02-07 02:52:00,1.09699,1.09699,1.09677,1.09688,0.0
2020-02-07 02:57:00,1.09688,1.09688,1.09665,1.09674,0.0
2020-02-07 03:02:00,1.09674,1.09678,1.09644,1.09644,0.0
2020-02-07 03:07:00,1.09643,1.09659,1.09632,1.09638,1.0
2020-02-07 03:12:00,1.09637,1.09685,1.09637,1.09687,0.0
2020-02-07 03:17:00,1.09687,1.09703,1.09681,1.09686,1.0
2020-02-07 03:22:00,1.09685,1.0971,1.09685,1.09696,0.0
2020-02-07 03:27:00,1.09697,1.09697,1.09674,1.09677,0.0
2020-02-07 03:32:00,1.09677,1.09678,1.09637,1.09664,0.0
2020-02-07 03:37:00,1.09664,1.09671,1.09664,1.09661,1.0
2020-02-07 03:42:00,1.09661,1.09669,1.09654,1.09662,1.0
2020-02-07 03:47:00,1.09663,1.09678,1.09663,1.09678,0.0
2020-02-07 03:52:00,1.09679,1.09683,1.09672,1.09673,0.0
2020-02-07 03:57:00,1.09672,1.09672,1.09582,1.09598,1.0
2020-02-07 04:02:00,1.09599,1.09635,1.09599,1.09633,0.0
2020-02-07 04:07:00,1.09634,1.09634,1.09616,1.09628,1.0
2020-02-07 04:12:00,1.09629,1.09637,1.09629,1.09633,1.0
2020-02-07 04:17:00,1.09633,1.09644,1.09633,1.09634,0.0
2020-02-07 04:22:00,1.09633,1.09633,1.09621,1.09619,1.0
2020-02-07 04:27:00,1.09618,1.09618,1.09591,1.09622,0.0
2020-02-07 04:32:00,1.09622,1.09622,1.09592,1.09597,1.0
2020-02-07 04:37:00,1.09598,1.09598,1.09586,1.0962,0.0
2020-02-07 04:42:00,1.0962,1.09621,1.09601,1.09603,0.0
2020-02-07 04:47:00,1.09604,1.09604,1.09587,1.09587,0.0
2020-02-07 04:52:00,1.09584,1.09584,1.09556,1.09552,1.0
2020-02-07 04:57:00,1.09552,1.09566,1.09543,1.09556,0.0
2020-02-07 05:02:00,1.09557,1.09568,1.09543,1.09553,0.0
2020-02-07 05:07:00,1.09553,1.09553,1.09543,1.09552,0.0
2020-02-07 05:12:00,1.09553,1.09553,1.09508,1.09532,1.0
2020-02-07 05:17:00,1.09531,1.09531,1.09511,1.0954,0.0
2020-02-07 05:22:00,1.0954,1.09546,1.09518,1.09512,0.0
2020-02-07 05:27:00,1.09512,1.09512,1.09479,1.09509,1.0
2020-02-07 05:32:00,1.0951,1.09527,1.09503,1.09517,0.0
2020-02-07 05:37:00,1.09517,1.09527,1.09497,1.09498,1.0
2020-02-07 05:42:00,1.09498,1.09527,1.09492,1.09524,0.5
2020-02-07 05:47:00,1.09524,1.09533,1.09519,1.09524,0.0
2020-02-07 05:52:00,1.09524,1.09524,1.09512,1.09515,1.0
2020-02-07 05:57:00,1.09515,1.09538,1.09515,1.09522,1.0
2020-02-07 06:02:00,1.09522,1.0953,1.09506,1.09527,1.0
2020-02-07 06:07:00,1.09527,1.09539,1.09527,1.09538,0.0
2020-02-07 06:12:00,1.09539,1.09539,1.09525,1.09528,1.0
2020-02-07 06:17:00,1.09527,1.09559,1.09527,1.09561,1.0
2020-02-07 06:22:00,1.09562,1.09565,1.09558,1.09569,1.0
2020-02-07 06:27:00,1.09568,1.09578,1.09567,1.09576,0.0
2020-02-07 06:32:00,1.09575,1.09577,1.09567,1.09566,0.0
2020-02-07 06:37:00,1.09565,1.09565,1.09558,1.09559,0.0
2020-02-07 06:42:00,1.0956,1.09579,1.09543,1.09541,0.0
2020-02-07 06:47:00,1.0954,1.09541,1.09519,1.09521,0.0
2020-02-07 06:52:00,1.09525,1.09531,1.09522,1.09513,1.0
2020-02-07 06:57:00,1.09514,1.09524,1.09514,1.0952,0.0
2020-02-07 07:02:00,1.0952,1.09525,1.09506,1.09518,1.0
2020-02-07 07:07:00,1.09518,1.09546,1.09518,1.09532,1.0
2020-02-07 07:12:00,1.09535,1.09551,1.09535,1.09546,1.0
2020-02-07 07:17:00,1.09546,1.09551,1.09536,1.09551,1.0
2020-02-07 07:22:00,1.09551,1.0956,1.09542,1.09557,1.0
2020-02-07 07:27:00,1.09558,1.0957,1.09553,1.09562,1.0
2020-02-07 07:32:00,1.09563,1.09581,1.09553,1.0957,1.0
2020-02-07 07:37:00,1.0957,1.09582,1.0957,1.09581,1.0
2020-02-07 07:42:00,1.09581,1.09601,1.09581,1.0959,1.0
2020-02-07 07:47:00,1.09591,1.09609,1.09587,1.09622,0.0
2020-02-07 07:52:00,1.0962,1.0962,1.096,1.09611,1.0
2020-02-07 07:57:00,1.09611,1.09647,1.09611,1.09641,1.0
2020-02-07 08:02:00,1.09642,1.09686,1.09637,1.09683,0.0
2020-02-07 08:07:00,1.09683,1.09684,1.09667,1.09682,1.0
2020-02-07 08:12:00,1.09683,1.09697,1.09683,1.09687,1.0
2020-02-07 08:17:00,1.09687,1.09708,1.09687,1.0969,0.0
2020-02-07 08:22:00,1.0969,1.0969,1.0964,1.0964,0.0
2020-02-07 08:27:00,1.0964,1.09662,1.09562,1.09631,1.0
2020-02-07 08:32:00,1.09632,1.09696,1.09632,1.09692,0.0
2020-02-07 08:37:00,1.09692,1.09692,1.09609,1.09621,1.0
2020-02-07 08:42:00,1.09621,1.09641,1.09591,1.09632,0.0
2020-02-07 08:47:00,1.09631,1.09631,1.09574,1.0959,1.0
2020-02-07 08:52:00,1.0959,1.09618,1.0959,1.096,0.0
2020-02-07 08:57:00,1.096,1.096,1.09579,1.0957,0.0
2020-02-07 09:02:00,1.0957,1.0957,1.0951,1.09521,0.0
2020-02-07 09:07:00,1.09521,1.09535,1.09497,1.0952,1.0
2020-02-07 09:12:00,1.0952,1.09542,1.0952,1.09543,1.0
2020-02-07 09:17:00,1.09544,1.09557,1.09544,1.0956,1.0
2020-02-07 09:22:00,1.0956,1.09565,1.09548,1.09583,1.0
2020-02-07 09:27:00,1.09586,1.09593,1.0955,1.09586,1.0
2020-02-07 09:32:00,1.09586,1.09692,1.09586,1.0965,0.0
2020-02-07 09:37:00,1.0965,1.09652,1.09606,1.09645,1.0
2020-02-07 09:42:00,1.09646,1.09734,1.09646,1.09703,0.5
2020-02-07 09:47:00,1.09705,1.09705,1.09681,1.09703,1.0
2020-02-07 09:52:00,1.09703,1.09703,1.09675,1.09717,0.0
2020-02-07 09:57:00,1.09717,1.09717,1.09696,1.09693,1.0
2020-02-07 10:02:00,1.09693,1.09746,1.09693,1.09729,0.0
2020-02-07 10:07:00,1.09726,1.09726,1.09681,1.09686,1.0
2020-02-07 10:12:00,1.09687,1.09703,1.09684,1.09713,0.0
2020-02-07 10:17:00,1.09712,1.09712,1.09658,1.09651,0.0
2020-02-07 10:22:00,1.09652,1.09652,1.09605,1.09601,0.0
2020-02-07 10:27:00,1.09601,1.09602,1.0957,1.09589,1.0
2020-02-07 10:32:00,1.09588,1.09642,1.09588,1.09636,1.0
2020-02-07 10:37:00,1.09637,1.09637,1.09611,1.09686,1.0
2020-02-07 10:42:00,1.09689,1.09763,1.09689,1.09738,0.0
2020-02-07 10:47:00,1.09737,1.09737,1.0968,1.09676,0.0
2020-02-07 10:52:00,1.09676,1.09676,1.09611,1.09624,1.0
2020-02-07 10:57:00,1.09624,1.09649,1.09614,1.09647,0.0
2020-02-07 11:02:00,1.09648,1.09648,1.09615,1.09621,0.0
2020-02-07 11:07:00,1.09621,1.09621,1.09577,1.09581,0.0
2020-02-07 11:12:00,1.0958,1.0959,1.0955,1.09551,0.0
2020-02-07 11:17:00,1.09552,1.09552,1.09511,1.09537,0.0
2020-02-07 11:22:00,1.09536,1.09548,1.09502,1.09504,0.0
2020-02-07 11:27:00,1.09505,1.09505,1.09461,1.09478,1.0
2020-02-07 11:32:00,1.09477,1.09524,1.09477,1.09509,1.0
2020-02-07 11:37:00,1.09509,1.09529,1.09509,1.09519,1.0
2020-02-07 11:42:00,1.09518,1.09529,1.09518,1.09534,0.0
2020-02-07 11:47:00,1.09535,1.09538,1.09523,1.0952,0.0
2020-02-07 11:52:00,1.09519,1.09519,1.09506,1.09501,0.0
2020-02-07 11:57:00,1.09502,1.09502,1.09485,1.09495,0.0
2020-02-07 12:02:00,1.09495,1.09495,1.09475,1.09476,0.5
2020-02-07 12:07:00,1.09477,1.0948,1.09468,1.09476,0.0
2020-02-07 12:12:00,1.09477,1.09477,1.09461,1.09471,1.0
2020-02-07 12:17:00,1.09472,1.0948,1.09472,1.09477,1.0
2020-02-07 12:22:00,1.09476,1.09486,1.09476,1.09482,0.0
2020-02-07 12:27:00,1.09483,1.09483,1.09466,1.09472,0.0
2020-02-07 12:32:00,1.09471,1.09482,1.09471,1.09467,0.0
2020-02-07 12:37:00,1.09468,1.09471,1.09465,1.09466,0.0
2020-02-07 12:42:00,1.09465,1.09465,1.09456,1.0946,0.0
2020-02-07 12:47:00,1.09461,1.09461,1.0945,1.09451,0.0
2020-02-07 12:52:00,1.09449,1.09453,1.09438,1.09446,1.0
2020-02-07 12:57:00,1.09444,1.09444,1.09419,1.09447,1.0
2020-02-07 13:02:00,1.09448,1.09463,1.09445,1.09463,1.0
2020-02-07 13:07:00,1.09464,1.09469,1.09461,1.09465,0.0
2020-02-07 13:12:00,1.09465,1.09467,1.09448,1.09447,0.5
2020-02-07 13:17:00,1.09448,1.09448,1.09442,1.09447,0.0
2020-02-07 13:22:00,1.09447,1.0945,1.0944,1.09446,1.0
2020-02-07 13:27:00,1.09448,1.09474,1.09448,1.09473,0.0
2020-02-07 13:32:00,1.09476,1.09492,1.09476,1.09468,0.0
2020-02-07 13:37:00,1.09467,1.09467,1.09445,1.0945,1.0
2020-02-07 13:42:00,1.09451,1.0946,1.09448,1.09458,0.0
2020-02-07 13:47:00,1.09458,1.09458,1.09434,1.09443,0.0
2020-02-07 13:52:00,1.09442,1.09442,1.09425,1.09427,1.0
2020-02-07 13:57:00,1.09427,1.09452,1.09427,1.09449,1.0
2020-02-07 14:02:00,1.09449,1.09466,1.09449,1.09452,0.5
2020-02-07 14:07:00,1.09451,1.09463,1.09451,1.09452,1.0
2020-02-07 14:12:00,1.09451,1.09462,1.09451,1.09456,1.0
2020-02-07 14:17:00,1.09457,1.09478,1.09457,1.09477,1.0
2020-02-07 14:22:00,1.09478,1.09478,1.09476,1.09479,1.0
2020-02-07 14:27:00,1.09479,1.09488,1.09479,1.09481,1.0
2020-02-07 14:32:00,1.09481,1.09483,1.09471,1.09483,0.0
2020-02-07 14:37:00,1.09485,1.09487,1.09471,1.09472,0.0
2020-02-07 14:42:00,1.09471,1.09471,1.09449,1.09463,0.0
2020-02-07 14:47:00,1.09462,1.09473,1.09462,1.09457,1.0
2020-02-07 14:52:00,1.09457,1.0947,1.09457,1.09461,0.0
2020-02-07 14:57:00,1.09461,1.09464,1.09455,1.09458,0.0
2020-02-07 15:02:00,1.09459,1.09459,1.09448,1.09452,0.5
2020-02-07 15:07:00,1.09451,1.09463,1.09451,1.09452,1.0
2020-02-07 15:12:00,1.09454,1.09465,1.09454,1.09457,0.0
2020-02-07 15:17:00,1.09457,1.09464,1.09457,1.09453,0.0
2020-02-07 15:22:00,1.09453,1.09453,1.09446,1.09449,1.0
2020-02-07 15:27:00,1.09449,1.09449,1.09441,1.09457,1.0
2020-02-07 15:32:00,1.09458,1.09467,1.09458,1.09468,1.0
2020-02-07 15:37:00,1.09467,1.09475,1.09467,1.09473,0.0
2020-02-07 15:42:00,1.09476,1.09476,1.09467,1.09472,0.0
2020-02-07 15:47:00,1.09473,1.09473,1.09463,1.09464,1.0
2020-02-07 15:52:00,1.09467,1.09473,1.09462,1.09468,1.0
2020-02-07 15:57:00,1.0947,1.09476,1.0947,1.09473,0.0
2020-02-07 16:02:00,1.09473,1.09474,1.09469,1.09472,0.0
2020-02-07 16:07:00,1.09472,1.09473,1.09459,1.09461,1.0
2020-02-07 16:12:00,1.09462,1.09471,1.09462,1.0947,0.0
2020-02-07 16:17:00,1.0947,1.0947,1.09458,1.09458,1.0
2020-02-07 16:22:00,1.09456,1.09465,1.0945,1.09463,0.0
2020-02-07 16:27:00,1.09462,1.09462,1.09457,1.09456,1.0
2020-02-07 16:32:00,1.09456,1.09462,1.09456,1.09461,0.0
2020-02-07 16:37:00,1.09461,1.09461,1.0945,1.09446,0.0
2020-02-07 16:42:00,1.09446,1.09446,1.09436,1.09433,0.0
2020-02-07 16:47:00,1.09433,1.09436,1.0943,1.0943,1.0
2020-02-07 16:52:00,1.09429,1.09441,1.09429,1.09439,1.0
2020-02-07 16:57:00,1.09439,1.09439,1.09425,1.09451,0.0
2020-02-09 17:02:00,1.09451,1.09451,1.09425,1.09444,0.0
2020-02-09 17:07:00,1.09443,1.09443,1.09435,1.09436,1.0
2020-02-09 17:12:00,1.09437,1.09441,1.09437,1.09447,0.0
2020-02-09 17:17:00,1.09449,1.09449,1.09439,1.09439,0.5
2020-02-09 17:22:00,1.09441,1.09441,1.09439,1.09439,0.0
2020-02-09 17:27:00,1.09439,1.09445,1.09439,1.09433,0.0
2020-02-09 17:34:00,1.09432,1.09436,1.09432,1.09432,1.0
2020-02-09 17:39:00,1.09432,1.09445,1.0943,1.09435,0.0
2020-02-09 17:44:00,1.09435,1.09438,1.09431,1.09433,0.5
2020-02-09 17:49:00,1.09433,1.09434,1.09433,1.09433,1.0
2020-02-09 17:54:00,1.09432,1.09438,1.09432,1.09434,0.5
2020-02-09 17:59:00,1.09435,1.09448,1.09429,1.09434,1.0
2020-02-09 18:04:00,1.09434,1.09447,1.09434,1.09443,1.0
2020-02-09 18:09:00,1.09444,1.09449,1.09444,1.09444,1.0
2020-02-09 18:14:00,1.09444,1.09449,1.09444,1.09447,1.0
2020-02-09 18:19:00,1.09447,1.09456,1.09447,1.09452,1.0
2020-02-09 18:24:00,1.09453,1.09457,1.09453,1.09455,1.0
2020-02-09 18:29:00,1.09455,1.09459,1.09455,1.09458,1.0
2020-02-09 18:34:00,1.0946,1.09494,1.0946,1.09483,1.0
2020-02-09 18:39:00,1.09483,1.09494,1.09473,1.09496,0.0
2020-02-09 18:44:00,1.09497,1.09497,1.09486,1.09495,1.0
2020-02-09 18:49:00,1.09494,1.09497,1.09493,1.09497,0.0
2020-02-09 18:54:00,1.09497,1.09503,1.09483,1.09487,1.0
2020-02-09 18:59:00,1.09487,1.09499,1.09482,1.09495,0.0
2020-02-09 19:04:00,1.09495,1.09506,1.09495,1.09492,1.0
2020-02-09 19:09:00,1.09491,1.09506,1.09491,1.09504,1.0
2020-02-09 19:14:00,1.09504,1.0951,1.09504,1.09505,0.0
2020-02-09 19:19:00,1.09506,1.09509,1.09504,1.09504,1.0
2020-02-09 19:24:00,1.09504,1.09509,1.09504,1.0951,0.0
2020-02-09 19:29:00,1.0951,1.09511,1.09501,1.09508,1.0
2020-02-09 19:35:00,1.09508,1.09517,1.09508,1.09514,0.5
2020-02-09 19:40:00,1.09516,1.09519,1.09513,1.09514,1.0
2020-02-09 19:45:00,1.09513,1.09513,1.09512,1.09517,1.0
2020-02-09 19:50:00,1.09518,1.09524,1.09511,1.0952,1.0
2020-02-09 19:55:00,1.09521,1.09529,1.09521,1.09527,0.5
2020-02-09 20:00:00,1.09526,1.09531,1.09524,1.09527,0.0
2020-02-09 20:05:00,1.09527,1.09527,1.09515,1.09517,1.0
2020-02-09 20:10:00,1.09518,1.09525,1.09518,1.09518,0.5
2020-02-09 20:15:00,1.09518,1.09518,1.09514,1.09518,0.0
2020-02-09 20:20:00,1.09517,1.09524,1.09512,1.09514,1.0
2020-02-09 20:25:00,1.09516,1.09519,1.09516,1.09515,1.0
2020-02-09 20:30:00,1.09515,1.09524,1.09515,1.09519,0.0
2020-02-09 20:35:00,1.09518,1.09518,1.09509,1.09514,0.0
2020-02-09 20:40:00,1.09514,1.09517,1.09509,1.09506,0.0
2020-02-09 20:45:00,1.09507,1.09507,1.09492,1.09497,0.5
2020-02-09 20:50:00,1.09498,1.09501,1.09497,1.09497,1.0
2020-02-09 20:55:00,1.09497,1.09504,1.09497,1.09504,1.0
2020-02-09 21:00:00,1.09504,1.09511,1.09504,1.09513,1.0
2020-02-09 21:05:00,1.09513,1.09525,1.09513,1.0953,0.0
2020-02-09 21:10:00,1.09529,1.09529,1.09521,1.0952,0.0
2020-02-09 21:15:00,1.09521,1.09521,1.0951,1.09513,1.0
2020-02-09 21:20:00,1.09513,1.09526,1.09512,1.09523,0.0
2020-02-09 21:25:00,1.09523,1.09525,1.09523,1.09521,0.0
2020-02-09 21:30:00,1.09523,1.09524,1.09509,1.09511,1.0
2020-02-09 21:35:00,1.09512,1.09516,1.09507,1.09517,0.0
2020-02-09 21:40:00,1.09517,1.09517,1.09511,1.09511,1.0
2020-02-09 21:45:00,1.09511,1.09515,1.09511,1.09514,1.0
2020-02-09 21:50:00,1.09514,1.09517,1.09514,1.09516,1.0
2020-02-09 21:55:00,1.09516,1.0954,1.09516,1.09535,1.0
2020-02-09 22:00:00,1.09535,1.09539,1.09535,1.09538,0.0
2020-02-09 22:05:00,1.09539,1.09539,1.09526,1.09526,0.0
2020-02-09 22:10:00,1.09525,1.09527,1.09515,1.09516,0.0
2020-02-09 22:15:00,1.09517,1.09528,1.09512,1.09514,0.0
2020-02-09 22:20:00,1.09514,1.09517,1.09512,1.09513,1.0
2020-02-09 22:25:00,1.09515,1.09518,1.09515,1.09517,0.0
2020-02-09 22:30:00,1.09518,1.09518,1.095,1.09501,1.0
2020-02-09 22:35:00,1.09502,1.0951,1.09502,1.09505,1.0
